ID,householdID,communityID,wave,raeducl,atotb,lbrf_c,hukou
204028213002,2040282130,2040282,2011,1,NA,retired,nonagri
204028214001,2040282140,2040282,2011,3,11139500,retired,nonagri
204028214002,2040282140,2040282,2011,3,11139500,retired,nonagri
204028215001,2040282150,2040282,2011,3,19250,retired,nonagri
204028216001,2040282160,2040282,2011,1,NA,employed,nonagri
204028216002,2040282160,2040282,2011,1,NA,others,nonagri
204028217002,2040282170,2040282,2011,2,NA,retired,nonagri
204028218002,2040282180,2040282,2011,2,NA,retired,nonagri
204028219001,2040282190,2040282,2011,1,800200,retired,nonagri
204028220001,2040282200,2040282,2011,1,NA,retired,nonagri
204028220002,2040282200,2040282,2011,1,NA,retired,nonagri
204028301001,2040283010,2040283,2011,1,NA,employed,agri
204028302001,2040283020,2040283,2011,1,8100,others,agri
204028302002,2040283020,2040283,2011,1,8100,employed,agri
204028303001,2040283030,2040283,2011,1,1620,employed,agri
204028303002,2040283030,2040283,2011,1,1620,employed,agri
204028304001,2040283040,2040283,2011,1,NA,employed,agri
204028304002,2040283040,2040283,2011,1,NA,employed,agri
204028305001,2040283050,2040283,2011,1,NA,retired,nonagri
204028306001,2040283060,2040283,2011,1,585000,employed,agri
204028306002,2040283060,2040283,2011,1,585000,employed,agri
204906101001,2049061010,2049061,2011,1,NA,employed,agri
204906101002,2049061010,2049061,2011,1,NA,employed,agri
204906102001,2049061020,2049061,2011,1,70150,employed,agri
204906102002,2049061020,2049061,2011,1,70150,employed,agri
204906103001,2049061030,2049061,2011,1,NA,employed,agri
204906103002,2049061030,2049061,2011,1,NA,employed,agri
204906104001,2049061040,2049061,2011,1,57370,retired,agri
204906104002,2049061040,2049061,2011,1,57370,retired,agri
204906105001,2049061050,2049061,2011,1,53430,NA,agri
204906105002,2049061050,2049061,2011,1,53430,employed,agri
204906106001,2049061060,2049061,2011,1,NA,employed,agri
204906107001,2049061070,2049061,2011,2,NA,employed,agri
204906107002,2049061070,2049061,2011,1,NA,employed,agri
204906108001,2049061080,2049061,2011,1,1050,retired,agri
204906109001,2049061090,2049061,2011,2,92240,employed,agri
204906109002,2049061090,2049061,2011,1,92240,employed,agri
204906110001,2049061100,2049061,2011,1,NA,employed,agri
204906110002,2049061100,2049061,2011,1,NA,employed,agri
204906111001,2049061110,2049061,2011,1,NA,employed,agri
204906111002,2049061110,2049061,2011,1,NA,employed,agri
204906112001,2049061120,2049061,2011,1,NA,retired,agri
204906112002,2049061120,2049061,2011,1,NA,employed,agri
204906113001,2049061130,2049061,2011,1,NA,NA,agri
204906114001,2049061140,2049061,2011,1,2201,employed,agri
204906114002,2049061140,2049061,2011,1,2201,employed,agri
204906115001,2049061150,2049061,2011,1,NA,employed,agri
204906115002,2049061150,2049061,2011,1,NA,retired,agri
204906116001,2049061160,2049061,2011,1,NA,employed,agri
204906117001,2049061170,2049061,2011,1,-19670,retired,agri
204906117002,2049061170,2049061,2011,1,-19670,retired,agri
204906118001,2049061180,2049061,2011,1,50700,employed,agri
204906118002,2049061180,2049061,2011,1,50700,employed,agri
204906119001,2049061190,2049061,2011,1,13050,employed,agri
204906119002,2049061190,2049061,2011,1,13050,employed,agri
204906120001,2049061200,2049061,2011,1,50650,employed,agri
204906120002,2049061200,2049061,2011,1,50650,employed,agri
204906121001,2049061210,2049061,2011,1,109500,employed,agri
204906121002,2049061210,2049061,2011,1,109500,employed,agri
204906122001,2049061220,2049061,2011,1,NA,employed,agri
204906122002,2049061220,2049061,2011,1,NA,employed,agri
204906123001,2049061230,2049061,2011,1,247050,retired,agri
204906123002,2049061230,2049061,2011,1,247050,employed,agri
204906124001,2049061240,2049061,2011,1,NA,employed,agri
204906124002,2049061240,2049061,2011,1,NA,employed,agri
204906125001,2049061250,2049061,2011,1,-8970,retired,agri
204906125002,2049061250,2049061,2011,1,-8970,employed,agri
204906201001,2049062010,2049062,2011,1,64150,retired,agri
204906202002,2049062020,2049062,2011,1,NA,employed,agri
204906203001,2049062030,2049062,2011,1,355750,employed,agri
204906203002,2049062030,2049062,2011,1,355750,employed,agri
204906204001,2049062040,2049062,2011,1,NA,employed,agri
204906204002,2049062040,2049062,2011,1,NA,employed,agri
204906205002,2049062050,2049062,2011,1,NA,retired,agri
204906206001,2049062060,2049062,2011,1,-8020,employed,agri
204906206002,2049062060,2049062,2011,1,-8020,retired,agri
204906207001,2049062070,2049062,2011,1,NA,retired,agri
204906208001,2049062080,2049062,2011,1,400,retired,agri
204906209001,2049062090,2049062,2011,1,281300,employed,agri
204906209002,2049062090,2049062,2011,2,281300,employed,agri
204906210001,2049062100,2049062,2011,1,NA,retired,agri
204906211001,2049062110,2049062,2011,1,-275480,retired,agri
204906211002,2049062110,2049062,2011,1,-275480,employed,agri
204906212001,2049062120,2049062,2011,1,63020,employed,agri
204906212002,2049062120,2049062,2011,1,63020,others,agri
204906213001,2049062130,2049062,2011,1,-88750,employed,agri
204906214001,2049062140,2049062,2011,1,3900,retired,agri
204906215001,2049062150,2049062,2011,1,32800,employed,agri
204906215002,2049062150,2049062,2011,1,32800,retired,agri
204906216001,2049062160,2049062,2011,1,101225,employed,agri
204906217001,2049062170,2049062,2011,1,5700,employed,agri
204906218001,2049062180,2049062,2011,1,2210,employed,agri
204906219001,2049062190,2049062,2011,1,-15378.400390625,employed,agri
204906219002,2049062190,2049062,2011,1,-15378.400390625,retired,agri
204906220001,2049062200,2049062,2011,1,22400,employed,agri
204906221002,2049062210,2049062,2011,1,NA,employed,agri
204906222001,2049062220,2049062,2011,1,21150,employed,agri
204906222002,2049062220,2049062,2011,1,21150,employed,agri
204906223001,2049062230,2049062,2011,2,NA,employed,agri
204906224001,2049062240,2049062,2011,1,65770,employed,agri
204906224002,2049062240,2049062,2011,1,65770,employed,agri
204906225001,2049062250,2049062,2011,1,NA,employed,agri
204906225002,2049062250,2049062,2011,1,NA,employed,agri
204906226001,2049062260,2049062,2011,1,3050.5,retired,agri
204906226002,2049062260,2049062,2011,1,3050.5,NA,agri
204906301001,2049063010,2049063,2011,1,NA,NA,agri
204906301002,2049063010,2049063,2011,1,NA,employed,agri
204906302001,2049063020,2049063,2011,1,NA,employed,agri
204906303001,2049063030,2049063,2011,1,NA,retired,agri
204906304001,2049063040,2049063,2011,1,NA,employed,agri
204906304002,2049063040,2049063,2011,1,NA,employed,agri
204906305001,2049063050,2049063,2011,1,NA,retired,nonagri
204906305002,2049063050,2049063,2011,1,NA,others,agri
204906306001,2049063060,2049063,2011,1,NA,retired,agri
204906307001,2049063070,2049063,2011,1,NA,retired,agri
204906307002,2049063070,2049063,2011,1,NA,employed,agri
204906308001,2049063080,2049063,2011,1,NA,employed,agri
204906308002,2049063080,2049063,2011,1,NA,employed,agri
204906309001,2049063090,2049063,2011,1,NA,employed,agri
204906309002,2049063090,2049063,2011,1,NA,retired,agri
204906310001,2049063100,2049063,2011,1,NA,employed,agri
204906310002,2049063100,2049063,2011,1,NA,employed,agri
204906311001,2049063110,2049063,2011,1,NA,retired,agri
204906312001,2049063120,2049063,2011,1,NA,employed,agri
204906312002,2049063120,2049063,2011,1,NA,employed,agri
204906313001,2049063130,2049063,2011,1,NA,employed,agri
204906313002,2049063130,2049063,2011,1,NA,employed,agri
204906314001,2049063140,2049063,2011,1,NA,retired,agri
204906315001,2049063150,2049063,2011,1,NA,employed,agri
204906315002,2049063150,2049063,2011,1,NA,retired,agri
204906316001,2049063160,2049063,2011,1,6300,employed,agri
204906316002,2049063160,2049063,2011,2,6300,employed,agri
204906317001,2049063170,2049063,2011,1,NA,employed,agri
204906317002,2049063170,2049063,2011,1,NA,retired,agri
204906318001,2049063180,2049063,2011,1,NA,retired,agri
204906318002,2049063180,2049063,2011,1,NA,retired,agri
204906319001,2049063190,2049063,2011,1,NA,employed,agri
204906320001,2049063200,2049063,2011,1,NA,employed,agri
204906320002,2049063200,2049063,2011,1,NA,employed,agri
204906321001,2049063210,2049063,2011,1,NA,employed,agri
204906322001,2049063220,2049063,2011,1,NA,employed,agri
204906322002,2049063220,2049063,2011,1,NA,employed,agri
204906323001,2049063230,2049063,2011,1,NA,employed,agri
204906324001,2049063240,2049063,2011,1,NA,employed,agri
204906325001,2049063250,2049063,2011,1,NA,employed,agri
204906325002,2049063250,2049063,2011,1,NA,employed,agri
205304101001,2053041010,2053041,2011,1,2169000,employed,nonagri
205304101002,2053041010,2053041,2011,1,2169000,employed,agri
205304102002,2053041020,2053041,2011,1,NA,NA,nonagri
205304103001,2053041030,2053041,2011,1,336500,employed,agri
205304103002,2053041030,2053041,2011,1,336500,retired,agri
205304104001,2053041040,2053041,2011,1,167650,retired,nonagri
205304104002,2053041040,2053041,2011,1,167650,retired,nonagri
205304105002,2053041050,2053041,2011,1,NA,NA,agri
205304106002,2053041060,2053041,2011,1,NA,employed,nonagri
205304107001,2053041070,2053041,2011,1,NA,retired,nonagri
205304108001,2053041080,2053041,2011,1,NA,employed,nonagri
205304201001,2053042010,2053042,2011,1,NA,retired,nonagri
205304201002,2053042010,2053042,2011,1,NA,employed,nonagri
205304202001,2053042020,2053042,2011,1,NA,retired,nonagri
205304203001,2053042030,2053042,2011,1,201750,retired,agri
205304204002,2053042040,2053042,2011,1,NA,employed,nonagri
205304205001,2053042050,2053042,2011,1,354730,employed,nonagri
205304206001,2053042060,2053042,2011,1,392700,employed,nonagri
205304206002,2053042060,2053042,2011,1,392700,employed,nonagri
205304207001,2053042070,2053042,2011,1,NA,employed,nonagri
205304207002,2053042070,2053042,2011,1,NA,employed,nonagri
205304208001,2053042080,2053042,2011,1,NA,retired,agri
205304209001,2053042090,2053042,2011,1,NA,retired,nonagri
205304210001,2053042100,2053042,2011,1,400,retired,nonagri
205304211001,2053042110,2053042,2011,NA,NA,NA,NA
205304301001,2053043010,2053043,2011,1,180,others,nonagri
205304302002,2053043020,2053043,2011,1,NA,retired,nonagri
205304303001,2053043030,2053043,2011,2,NA,NA,nonagri
205304304001,2053043040,2053043,2011,1,NA,retired,nonagri
205304305001,2053043050,2053043,2011,1,NA,retired,nonagri
205304306001,2053043060,2053043,2011,1,NA,employed,nonagri
205304306002,2053043060,2053043,2011,1,NA,employed,nonagri
205304307002,2053043070,2053043,2011,1,NA,NA,nonagri
205304308001,2053043080,2053043,2011,1,NA,employed,nonagri
205304308002,2053043080,2053043,2011,2,NA,employed,nonagri
205304309001,2053043090,2053043,2011,1,NA,retired,nonagri
205304310001,2053043100,2053043,2011,1,NA,retired,nonagri
205304310002,2053043100,2053043,2011,1,NA,retired,nonagri
205304311001,2053043110,2053043,2011,1,NA,retired,nonagri
205304312001,2053043120,2053043,2011,1,NA,employed,nonagri
205304313001,2053043130,2053043,2011,1,NA,NA,agri
205304313002,2053043130,2053043,2011,1,NA,employed,agri
205304314001,2053043140,2053043,2011,1,66700,retired,nonagri
205304315002,2053043150,2053043,2011,1,NA,retired,nonagri
207406101001,2074061010,2074061,2011,1,2790,others,agri
207406101002,2074061010,2074061,2011,1,2790,employed,agri
207406102001,2074061020,2074061,2011,1,NA,employed,agri
207406102002,2074061020,2074061,2011,1,NA,employed,agri
207406103001,2074061030,2074061,2011,1,20100,others,agri
207406103002,2074061030,2074061,2011,1,20100,employed,agri
207406104001,2074061040,2074061,2011,1,NA,employed,agri
207406104002,2074061040,2074061,2011,1,NA,employed,agri
207406105001,2074061050,2074061,2011,1,60400,retired,agri
207406105002,2074061050,2074061,2011,1,60400,NA,agri
207406106001,2074061060,2074061,2011,1,6000,employed,agri
207406107001,2074061070,2074061,2011,1,20580,employed,agri
207406107002,2074061070,2074061,2011,1,20580,employed,agri
207406108001,2074061080,2074061,2011,1,470,employed,agri
207406108002,2074061080,2074061,2011,1,470,NA,agri
207406109001,2074061090,2074061,2011,1,104400,retired,agri
207406109002,2074061090,2074061,2011,1,104400,retired,agri
207406110001,2074061100,2074061,2011,1,NA,employed,agri
207406110002,2074061100,2074061,2011,1,NA,employed,agri
207406111001,2074061110,2074061,2011,2,NA,employed,agri
207406111002,2074061110,2074061,2011,1,NA,employed,agri
207406112001,2074061120,2074061,2011,1,7890,employed,agri
207406112002,2074061120,2074061,2011,1,7890,employed,agri
207406113001,2074061130,2074061,2011,1,100,retired,agri
207406114001,2074061140,2074061,2011,1,NA,retired,agri
207406114002,2074061140,2074061,2011,1,NA,retired,agri
207406115001,2074061150,2074061,2011,1,394400,employed,nonagri
207406115002,2074061150,2074061,2011,1,394400,employed,agri
207406116001,2074061160,2074061,2011,1,261100,retired,agri
207406117001,2074061170,2074061,2011,1,NA,employed,agri
207406117002,2074061170,2074061,2011,1,NA,employed,agri
207406118001,2074061180,2074061,2011,1,NA,employed,agri
207406118002,2074061180,2074061,2011,1,NA,employed,agri
207406119001,2074061190,2074061,2011,1,NA,retired,agri
207406120001,2074061200,2074061,2011,1,NA,employed,agri
207406121001,2074061210,2074061,2011,1,NA,NA,agri
207406122001,2074061220,2074061,2011,1,404000,employed,agri
207406122002,2074061220,2074061,2011,1,404000,employed,agri
207406123001,2074061230,2074061,2011,1,4220,employed,agri
207406124001,2074061240,2074061,2011,1,NA,retired,agri
207406124002,2074061240,2074061,2011,1,NA,employed,agri
207406125001,2074061250,2074061,2011,1,NA,retired,agri
207406125002,2074061250,2074061,2011,1,NA,retired,agri
207406126001,2074061260,2074061,2011,1,NA,employed,agri
207406126002,2074061260,2074061,2011,1,NA,employed,agri
207406127001,2074061270,2074061,2011,1,6400,retired,agri
207406127002,2074061270,2074061,2011,1,6400,employed,agri
207406128001,2074061280,2074061,2011,1,10100,retired,agri
207406128002,2074061280,2074061,2011,1,10100,retired,agri
207406129001,2074061290,2074061,2011,1,-11500,employed,agri
207406129002,2074061290,2074061,2011,1,-11500,employed,agri
207406130001,2074061300,2074061,2011,1,NA,employed,agri
207406130002,2074061300,2074061,2011,1,NA,retired,agri
207406131001,2074061310,2074061,2011,1,2300,retired,agri
207406132001,2074061320,2074061,2011,1,54820,retired,agri
207406132002,2074061320,2074061,2011,1,54820,employed,agri
207406133001,2074061330,2074061,2011,1,1870,retired,agri
207406134001,2074061340,2074061,2011,1,101550,employed,agri
207406134002,2074061340,2074061,2011,1,101550,employed,agri
207406201001,2074062010,2074062,2011,1,NA,employed,agri
207406201002,2074062010,2074062,2011,1,NA,retired,agri
207406202001,2074062020,2074062,2011,1,100,others,agri
207406203001,2074062030,2074062,2011,1,NA,retired,agri
207406203002,2074062030,2074062,2011,1,NA,employed,agri
207406204001,2074062040,2074062,2011,1,NA,employed,agri
207406205001,2074062050,2074062,2011,1,NA,employed,agri
207406205002,2074062050,2074062,2011,1,NA,retired,agri
207406206001,2074062060,2074062,2011,1,9300,employed,agri
207406207001,2074062070,2074062,2011,1,376300,employed,agri
207406207002,2074062070,2074062,2011,1,376300,employed,agri
207406208001,2074062080,2074062,2011,1,106300,employed,agri
207406208002,2074062080,2074062,2011,1,106300,employed,agri
207406209001,2074062090,2074062,2011,1,138500,retired,nonagri
207406210001,2074062100,2074062,2011,1,50400,employed,agri
207406210002,2074062100,2074062,2011,1,50400,employed,agri
207406211001,2074062110,2074062,2011,1,250,retired,agri
207406212001,2074062120,2074062,2011,1,1360,employed,agri
207406212002,2074062120,2074062,2011,1,1360,employed,agri
207406213001,2074062130,2074062,2011,1,NA,employed,agri
207406213002,2074062130,2074062,2011,1,NA,NA,agri
207406214001,2074062140,2074062,2011,1,NA,employed,agri
207406214002,2074062140,2074062,2011,1,NA,employed,agri
207406215001,2074062150,2074062,2011,1,NA,employed,agri
207406215002,2074062150,2074062,2011,1,NA,employed,agri
207406216001,2074062160,2074062,2011,1,12200,retired,agri
207406217001,2074062170,2074062,2011,1,352280,employed,agri
207406217002,2074062170,2074062,2011,2,352280,employed,agri
207406218001,2074062180,2074062,2011,1,68700,employed,agri
207406218002,2074062180,2074062,2011,1,68700,employed,agri
207406219001,2074062190,2074062,2011,1,NA,employed,agri
207406219002,2074062190,2074062,2011,2,NA,employed,agri
207406220001,2074062200,2074062,2011,1,NA,others,agri
207406221001,2074062210,2074062,2011,1,51600,employed,agri
207406221002,2074062210,2074062,2011,1,51600,employed,agri
207406222001,2074062220,2074062,2011,1,NA,employed,agri
207406222002,2074062220,2074062,2011,1,NA,employed,agri
207406223001,2074062230,2074062,2011,1,333300,employed,agri
207406223002,2074062230,2074062,2011,1,333300,employed,agri
207406224001,2074062240,2074062,2011,1,NA,employed,agri
207406224002,2074062240,2074062,2011,1,NA,employed,agri
207406301001,2074063010,2074063,2011,1,NA,employed,agri
